"";"powiattyp_nazwa";"l_oddzialow_i";"wojewodztwo";"l_uczniow_i";"jedn_id";"jedn_nazwa";"jedn_kodpoczt";"jedn_poczta";"jedn_ulica";"jedn_domlokal";"jedn_telefon";"jedn_faks";"jedn_email";"jedn_www";"rodzaj_jednostki";"zespol";"organ_prowadzacy";"publiczna";"specyfika_jednostki";"zwiazanie";"wojew_gus";"klasa_wielkosci_miejscowosci";"rodzaj_gminy";"braki_oddzialy";"sample.marker"
"501";"grodzki";"12.00";"WOJ. MAZOWIECKIE";339;190000023308;"XLV Liceum Ogólnokształcące im. Romualda Traugutta";"01-047";"Warszawa";"Miła";"26";228383532;228383532;"lo45@traugutt.edu.pl";"www.traugutt.edu.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";14;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1673";"grodzki";"26.00";"WOJ. PODLASKIE";719;190000069930;"I Liceum Ogólnokształcące w Białymstoku";"15-889";"Białystok";"Brukowa";"2";857425772;857425807;"ilo@ilo.pl";"ilo.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";20;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1823";"grodzki";"24.00";"WOJ. MAŁOPOLSKIE";710;190000076839;"XII Liceum Ogólnokształcące";"31-941";"KRAKÓW";"OS.KOLOROWE";"29A";126443307;126432382;"dyrektor@12liceum.ehost.pl";"www.dwunastka.kra.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";12;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"151";"ziemski";"26.00";"WOJ. MAŁOPOLSKIE";783;190000008846;"I LIceum Ogólnokształcące w Bochni";"32-700";"Bochnia";"pl. ks. A. Czaplińskiego";"1";146115062;146123656;"sekretariat@1lo.bochnia.pl";"www.1lo.bochnia.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";12;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1572";"grodzki";"28.00";"WOJ. LUBELSKIE";890;190000067467;"II Liceum Ogólnokształcace";"22-100";"Chełm";"Szpitalna";"14";825653888;825640488;"szkola@iilo.chelm.pl";"www.iilo.chelm.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";6;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"803";"grodzki";"9.00";"WOJ. ŚLĄSKIE";208;190000034321;"III Liceum Ogólnokształcące im. Zbigniewa Herberta";"44-240";"Żory";"osiedle Sikorskiego";"52";324353655;324353655;"zs3zory@op.pl";"www.zs3.aplus.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";24;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"228";"ziemski";"14.00";"WOJ. ŁÓDZKIE";444;190000012164;"III Liceum Ogólnokształcące";"97-500";"Radomsko";"Brzeźnicka";"20";446822156;446822156;"zsp1@radomsko.edu.pl";"www.radomsko.edu.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";10;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1653";"ziemski";"4.00";"WOJ. LUBELSKIE";76;190000069494;"Zespół Szkół Nr 1 im. Zamoyskich";"22-460";"Szczebrzeszyn";"Zamojska";"70";846821024;846821024;"lo_szczeb@poczta.onet.pl";"";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";6;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1571";"grodzki";"23.00";"WOJ. LUBELSKIE";679;190000067466;"I Liceum Ogólnokształcące";"22-100";"Chełm";"Czarnieckiego";"8";825653884;825653885;"liceum@1lo.chelm.pl";"www.1lo.chelm.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";6;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1318";"ziemski";"3.00";"WOJ. KUJAWSKO-POMORSKIE";89;190000055573;"Liceum Ogólnokształcące";"88-200";"Radziejów";"Przemystka";"21";542853665;542853665;"przemystka@przemystka.pl";"www.przemystka.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";4;"wieś";"gmina wiejska";0;"A"
"1781";"ziemski";"4.00";"WOJ. LUBUSKIE";80;190000075262;"Liceum Ogólnokształcące w Zespole Szkół im. Mikołaja Kopernika";"66-460";"Witnica";"Traugutta";"1";957515180;957515180;"zswitnica@zswitnica.gorzow.pl";"www.zswitnica.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";8;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1463";"grodzki";"19.00";"WOJ. ŚWIĘTOKRZYSKIE";626;190000062182;"IV Liceum Ogólnokształcące im. Hanki Sawickiej";"25-314";"Kielce";"Radiowa";"1";413681170;413681172;"sekretariat@sawicka.kielce.pl";"www.sawicka.kielce.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";26;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"554";"ziemski";"8.00";"WOJ. MAZOWIECKIE";218;190000025248;"Liceum Ogólnokształcące";"05-555";"Tarczyn";"Szarych Szeregów";"8";227279434;227278662;"zstarczyn@wp.pl";"http:/zstarczyn.neostrada.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";14;"miasto do 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1306";"ziemski";"7.00";"WOJ. KUJAWSKO-POMORSKIE";163;190000055449;"Liceum Ogólnokształcące";"87-890";"Lubraniec";"Brzeska";"51";NA;NA;"";"";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";4;"miasto do 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1385";"ziemski";"9.00";"WOJ. ZACHODNIOPOMORSKIE";257;190000058646;"II Liceum Ogólnokształcące";"74-100";"Gryfino";"Łużycka";"91";NA;NA;"";"";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";32;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1539";"grodzki";"22.00";"WOJ. LUBELSKIE";715;190000066275;"III Liceum Ogólnokształcące";"20-005";"LUBLIN";"PLAC WOLNOŚCI";"4";815320947;815320947;"UNIA@LEDA.3LO.LUBLIN.PL";"WWW.3LO.LUBLIN.PL";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";6;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"882";"grodzki";"18.00";"WOJ. WIELKOPOLSKIE";325;190000036521;"Liceum Ogólnokształcące Mistrzostwa Sportowego";"61-862";"Poznań";"Cegielskiego";"1";616639800;616639806;"zsms@zsms.poznan.pl";"http://www.zsms.poznan.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";30;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1779";"ziemski";"12.00";"WOJ. LUBUSKIE";324;190000074974;"I Liceum Ogólnokształcące";"66-300";"Międzyrzecz";"Staszica";"22 b";957412588;957427330;"lo_mcz@o2.pl";"www.lo-miedzyrzecz.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";8;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1448";"ziemski";"14.00";"WOJ. WARMIŃSKO-MAZURSKIE";362;190000061422;"Zespół Szkół Ogólnokształcących";"19-500";"Gołdap";"Księdza Popiełuszki";"2";876150699;876151082;"logoldap@poczta.onet.pl";"logoldap.neteasy.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";28;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1219";"ziemski";"16.00";"WOJ. POMORSKIE";445;190000051418;"I Liceum Ogólnokształcące";"77-100";"Bytów";"Gdańska";"57";598226920;598226920;"dyrekcja@lo.bytow.pl";"www.lo.bytow.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";22;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"252";"ziemski";"12.00";"WOJ. ŁÓDZKIE";304;190000012594;"II Liceum Ogólnokształcące im. Jana Kasprowicza w Kutnie";"99-300";"Kutno";"Okrzei";"1a";243557430;243557430;"kasprowicz@kasprowicz.edu.pl";"www.kasprowicz.edu.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";10;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"38";"ziemski";"2.00";"WOJ. MAŁOPOLSKIE";59;190000004997;"II Liceum Ogólnokształcące";"34-120";"Andrychów";"Starowiejska";"22a";338752334;338752334;"sekretariat@zs1andrychow.pl";"zs1andrychow.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";12;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"14";"grodzki";"10.00";"WOJ. MAŁOPOLSKIE";292;190000004350;"XIV Liceum Ogólnokształcące z oddziałami integracyjnymi";"33-100";"Tarnów";"Brodzińskiego";"9";146218316;146218316;"sekretariat@zso.tarnow.pl";"www.zso.tarnow.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";12;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1435";"ziemski";"11.00";"WOJ. WARMIŃSKO-MAZURSKIE";307;190000061247;"Liceum Ogólnokształcące";"11-200";"Bartoszyce";"Słowackiego";"1";897622768;897622768;"zso@zso.bartoszyce.com.pl";"zso.bartoszyce.com.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";28;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1578";"ziemski";"14.00";"WOJ. LUBELSKIE";413;190000067578;"II Liceum Ogólnokształcące";"22-300";"Krasnystaw";"Okrzei";"5";825762528;825762528;"lo_norwid@poczta.onet.pl";"www.norwid.intercom.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";6;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"129";"ziemski";"2.00";"WOJ. MAŁOPOLSKIE";52;190000008443;"Publiczne Salezjańskie Liceum Ogólnokształcące im. św. Jana Bosko";"34-470";"Czarny Dunajec";"ks. Kmietowicza";"2";182657670;182657670;"dunajec@sdb.krakow.pl";"pslodunajec.info";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";12;"wieś";"gmina wiejska";0;"A"
"60";"ziemski";"16.00";"WOJ. MAŁOPOLSKIE";551;190000005510;"Liceum Ogólnokształcące";"32-200";"Miechów";"M.Konopnickiej";"2";413831035;413831035;"lo@miechow.pl";"www.lo@miechow.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";12;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"742";"ziemski";"3.00";"WOJ. ŚLĄSKIE";67;190000031915;"Liceum Ogólnokształcące w Buczkowicach";"43-374";"Buczkowice";"Szkolna";"815";338176898;338176898;"zso.buczkowice@wp.pl";"www.zso.buczkowice.edu.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";24;"wieś";"gmina wiejska";0;"A"
"1289";"ziemski";"6.00";"WOJ. KUJAWSKO-POMORSKIE";152;190000054875;"Liceum Ogólnokształcące w Więcborku";"89-410";"Więcbork";"Pocztowa";"14a";523897066;523897066;"lo-wiecbork@wp.pl";"lowiecbork.edu.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";4;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"818";"ziemski";"16.00";"WOJ. ŚLĄSKIE";510;190000035108;"I Liceum Ogólnokształcące im. S. Żeromskiego";"42-400";"ZAWIERCIE";"WOJSKA POLSKIEGO";"55";326722765;326722927;"sekretariat@zeromski.zawiercie.powiat.pl";"zeromski.zawiercie.powiat.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";24;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"253";"ziemski";"3.00";"WOJ. ŁÓDZKIE";73;190000012614;"Katolickie Liceum Ogólnokształcące Stowarzyszenia Przyjaciół Szkół Katolickich im. św. S. Kostki w Kutnie";"99-300";"Kutno";"Władysława Jagiełły";"6";242549008;242549008;"klo_kutno@op.pl";"www.katlokutno.republika.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";10;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"886";"grodzki";"6.00";"WOJ. WIELKOPOLSKIE";160;190000036700;"XXXIII Liceum Ogólnokształcące z Oddziałami Sportowymi";"60-751";"Poznań";"Stanisława Wyspiańskiego";"27";618664226;618658297;"zsgl@33.poznan.pl";"www.33.poznan.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";30;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1169";"ziemski";"4.00";"WOJ. POMORSKIE";121;190000049700;"I Liceum Ogólnokształcące";"89-604";"Chojnice";"Kościerska";"11";523973072;523973072;"sekretariat@zsp1.chojnice.pl";"www.zsp1.chojnice.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";22;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1201";"ziemski";"2.00";"WOJ. POMORSKIE";49;190000050919;"Liceum Ogólnokształcące";"83-211";"Jabłowo";"Szkolna";"6";585624825;585624825;"sekretariat@zspowidz.pl";"www.zspowidz.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";22;"wieś";"gmina wiejska";0;"A"
"1264";"grodzki";"21.00";"WOJ. KUJAWSKO-POMORSKIE";630;190000053822;"IV Liceum Ogólnokształcace";"87-800";"Włocławek";"Kaliska";"108";542346960;542346960;"poczta@zsn4.pl";"www.zsn4.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";4;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1933";"grodzki";"6.00";"WOJ. ŚLĄSKIE";164;190000081977;"III Liceum ogólnokształcące im Bolesława Prusa";"41-209";"Sosnowiec";"Piłsudskiego";"114";322999378;322998942;"lo3@sosnowiec.edu.pl";"www.prus.sosnowiec.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";24;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"170";"grodzki";"11.00";"WOJ. ŁÓDZKIE";310;190000010429;"LXVI Liceum Ogólnokształcące";"90-542";"Łódź";"Żeromskiego";"115";426377278;426377282;"zsp19@zsp19.lodz.pl";"www.zsp19.lodz.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";10;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"194";"grodzki";"9.00";"WOJ. ŁÓDZKIE";244;190000010792;"XXXV Liceum Ogólnokształcące";"91-746";"Łódż";"Staszica";"1/3";426561634;426561634;"xxxvlo.lodz@interia.pl";"www.xxxvlo.lodz.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";10;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"123";"ziemski";"21.00";"WOJ. MAŁOPOLSKIE";634;190000008344;"I Liceum Ogólnokształcące im. Władysława Orkana";"34-600";"Limanowa";"Władysława Orkana";"1";183372059;183372059;"1lo.limanowa@pro.onet.pl";"htttp://republika.pl/limanowa1lo";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";12;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"817";"ziemski";"2.00";"WOJ. ŚLĄSKIE";72;190000035080;"III Liceum Ogólnokształcące";"42-400";"Zawiercie";"Rataja";"7";NA;NA;"";"";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";24;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"950";"ziemski";"3.00";"WOJ. WIELKOPOLSKIE";79;190000040865;"Liceum Ogólnokształcące";"63-910";"Miejska Górka";"Marii Konopnickiej";"3";655474125;655474125;"zsmg@o2.pl";"";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";30;"miasto do 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1750";"ziemski";"5.00";"WOJ. OPOLSKIE";131;190000073490;"Liceum Ogólnokształcące";"48-370";"Paczków";"Kołłątaja";"9";774316440;774316440;"zspaczkow@wodip.opole.pl";"http://zspaczkow.wodip.opole.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";16;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"845";"grodzki";"27.00";"WOJ. ŚLĄSKIE";844;190000035509;"IV Liceum Ogólnokształcace im. Henryka Sienkiewicza";"42-217";"Częstochowa";"Al. NMP";"56";343241614;343245548;"sienkiewicz4@post.pl";"www.sienkiewicz.czest.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";24;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"131";"ziemski";"9.00";"WOJ. MAŁOPOLSKIE";234;190000008480;"Liceum Ogólnokształcące im. Stefana Żeromskiego";"34-450";"Krościenko n.D.";"Zdrojowa";"11";182623025;182623025;"";"";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";12;"wieś";"gmina wiejska";0;"A"
"1089";"ziemski";"15.00";"WOJ. DOLNOŚLĄSKIE";435;190000045841;"II Liceum Ogólnokształcące w Zespole Szkół nr 2";"58-300";"Wałbrzych";"Aleja Wyzwolenia";"34";748423592;748423592;"zs2@civ.pl";"walbrzych-2lo.civ.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";2;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"56";"ziemski";"25.00";"WOJ. MAŁOPOLSKIE";667;190000005438;"I Liceum Ogólnokształcące w Chrzanowie";"32-500";"Chrzanów";"Piłsudskiego";"14";326232748;326232748;"liceum1@poczta.fm";"www.1lo.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";12;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1614";"ziemski";"4.00";"WOJ. LUBELSKIE";117;190000068618;"Liceum Ogólnokształcące im. Marcina Stępnia";"21-150";"Kock";"Warszawska";"41";818591033;818591033;"zskock@o2.pl";"www.zskock.internetdsl.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";6;"miasto do 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"526";"grodzki";"17.00";"WOJ. MAZOWIECKIE";448;190000023908;"LO nr 78";"01-391";"Warszawa";"Anieli Krzywoń";"3";226644049;226644049;"zs47@zs47.waw.ids.pl";"www.zs47.waw.ids.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";14;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1772";"grodzki";"21.00";"WOJ. LUBUSKIE";606;190000074864;"III Liceum Ogólnokształcące w Zielonej Górze";"65-452";"Zielona Góra";"Strzelecka";"9";683270528;683270528;"sekretariat@lo3.pl";"www.lo3.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";8;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1924";"ziemski";"3.00";"WOJ. POMORSKIE";75;190000081715;"LICEUM OGÓLNOKSZTAŁCĄCE";"84-120";"WŁADYSŁAWOWO";"MORSKA";"1";586740441;586740441;"thgwowo@wp.pl";"www.zs1.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";22;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1412";"ziemski";"9.00";"WOJ. WARMIŃSKO-MAZURSKIE";243;190000060105;"Liceum Ogólnokształcące";"14-500";"Braniewo";"Sikorskiego";"15";552432362;552432362;"sekretariat@lobraniewo.pl";"lobraniewo.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";28;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"998";"ziemski";"3.00";"WOJ. WIELKOPOLSKIE";74;190000042287;"Liceum Ogólnokształcące nr 4";"63-000";"Środa Wielkopolska";"Paderewskiego";"27";612853864;612858596;"sekretariat@zszsroda.pl";"zszsroda.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";30;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1026";"grodzki";"19.00";"WOJ. DOLNOŚLĄSKIE";570;190000043708;"Liceum Ogólnokształcące Nr I";"50-326";"Wrocław";"Ks. J. Poniatowskiego";"9";713214608;713214608;"lo1@lo1.wroc.pl";"www.lo1.wroc.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";2;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"100";"ziemski";"12.00";"WOJ. MAŁOPOLSKIE";343;190000007917;"Liceum Ogólnokształcące";"38-340";"BIECZ";"Tysiąclecia";"2";134471045;134471045;"lobiecz@poczta.onet.pl";"lobiecz.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";12;"miasto do 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1386";"ziemski";"11.00";"WOJ. ZACHODNIOPOMORSKIE";338;190000058669;"Liceum Ogólnokształcące im. Bohaterów spod Siekierek w Chojnie";"74-500";"Chojna";"Dworcowa";"3";914142029;914142029;"zsp1chojna@o2.pl";"www.zsp1chojna.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";32;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"553";"grodzki";"1.50";"WOJ. MAZOWIECKIE";42;190000025144;"CXXXVII Liceum Ogólnokształcące z Oddziałami Dwujezycznymi";"03-536";"Warszawa";"Olgierda";"35/41";225119500;225119500;"sekretariat@lo137.pl";"www.lo137.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";14;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1268";"ziemski";"5.00";"WOJ. KUJAWSKO-POMORSKIE";170;190000054178;"Liceum Ogólnokształcące im. Juliusza Słowackiego";"88-150";"Kruszwica";"Kasprowicza";"7";523515259;523515259;"lokruszwica@wp.pl";"www.lowkruszwicy.republika.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";4;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1171";"ziemski";"16.00";"WOJ. POMORSKIE";453;190000049721;"Liceum Ogólnokształcące";"89-650";"CZERSK";"SZKOLNA";"3";523984221;523984221;"loczersk1@wp.pl";"lwww.loczersk.hg.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";22;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1518";"ziemski";"3.00";"WOJ. ŚWIĘTOKRZYSKIE";52;190000064493;"Liceum Ogólnokształcące";"27-660";"Koprzywnica";"Szkolna";"9";158477150;158477150;"zsowkoprzywnicy@o2.pl";"www.wk.p9.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";26;"miasto do 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
"1963";"grodzki";"18.00";"WOJ. WIELKOPOLSKIE";538;190000083180;"XX Liceum Ogólnokształcące";"61-674";"Poznań";"Os. Wichrowe Wzgórze";"111";618208203;618208203;"lo20@poznan.interklasa.pl";"xxlopoznan.szkolnastrona.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";30;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"127";"ziemski";"23.00";"WOJ. MAŁOPOLSKIE";704;190000008401;"II Liceum Ogólnokształcące w Zespole Szkół Nr 3";"34-400";"Nowy Targ";"Ludźmierska";"32";182664075;182649987;"sekretariat@zskj.nowytarg.pl";"www.zsnr3.nowytarg.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";12;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1260";"grodzki";"18.00";"WOJ. KUJAWSKO-POMORSKIE";529;190000053716;"I Liceum Ogólnokształcące";"87-800";"WŁOCŁAWEK";"Mickiewicza";"6";542322955;542322862;"kontakt@lzk.pl";"www.lzk.pl";"Liceum ogólnokształcące";"f";NA;"publiczna";"brak specyfiki";"brak związania";4;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1586";"ziemski";"14.00";"WOJ. LUBELSKIE";397;190000067737;"LICEUM OGÓLNOKSZTAŁCĄCE";"08-530";"DĘBLIN";"15 PUŁKU PIECHOTY ""WILKÓW""";"6";818830091;818830091;"lo@lo.deblin.pl";"www.lo.deblin.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";6;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"1029";"grodzki";"25.00";"WOJ. DOLNOŚLĄSKIE";762;190000043776;"Liceum Ogólnokształcące Nr II";"51-616";"Wrocław";"Parkowa";"18-26";713484296;713484392;"sekretariat@lo2.wroc.pl";"www.lo2.wroc.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";2;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"738";"grodzki";"5.00";"WOJ. ŚLĄSKIE";131;190000031681;"IV Liceum Ogólnokształcące";"43-603";"Jaworzno";"Inwalidów Wojennych";"16";326155709;326155709;"zsz_2jaw@interia.pl";"www.zsp2.jaworzno.edu.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";24;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"755";"ziemski";"4.50";"WOJ. ŚLĄSKIE";164;190000032338;"V Liceum Ogólnokształcące";"34-300";"Żywiec";"Moszczanicka";"9";334750570;334750570;"zsaio@moszczanica.pl";"www.zsaio.moszczanica.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";24;"miasto powyżej 5 tys.mieszkańców";"gmina miejska";0;"A"
"761";"ziemski";"6.00";"WOJ. ŚLĄSKIE";172;190000032795;"Liceum Ogólnokształcące w Koniecpolu";"42-230";"Koniecpol";"Armii Krajowej";"26";343551839;343551839;"zspsekretariat@interia.fm";"www.zszkol.pl";"Liceum ogólnokształcące";"t";NA;"publiczna";"brak specyfiki";"brak związania";24;"miasto powyżej 5 tys.mieszkańców";"gmina miejsko-wiejska";0;"A"
